Library Name	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides	k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Chlamydiaceae|g__Chlamydia	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia	other
MSMB4LYH	0.02276170910468364	0.006107702443080978	0.3168635267454107	0.0034843013937205574	0.0076973030789212315	0.002745401098160439	0.0	0.018093207237282895	0.020396808158723266	0.0	0.0	0.0	0.0018769007507603002	0.0462420184968074	0.08018543207417282	0.01645110658044263	0.02098250839300336	0.0425154170061668	0.0	0.028251711300684518	0.0	0.0	0.0015641006256402502	0.0418463167385267	0.003071001228400491	0.19049437619775048	0.0008150003260001304	0.07507963003185202	0.011133504453401782	0.0008132003252801301	6.470002588001035e-05	0.01382780553112221	0.0	0.0071828028731211494	0.0	0.0	0.011614104645641858	0.0	0.0	0.0	0.0	0.0009116003646401459	0.0	0.006926802770721219
PSMB4MC5	0.0019582003916400782	3.270000654000131e-05	0.49196739839347975	0.0	0.0	0.0	1.25000025000005e-05	0.0014050002810000563	0.021137904227580846	0.0	0.0	0.0	4.090000818000164e-05	0.012374102474820495	0.007782701556540312	0.04789610957922191	0.0	0.000548000109600022	0.0	0.021897504379500877	0.0	0.0	0.03146130629226126	0.08154531630906327	0.0	0.21929434385886878	0.002917300583460117	0.0	0.05575141115028224	0.0	0.0	0.0	0.0	0.0	0.0002416000483200097	0.0001775000355000071	0.0	0.0	0.0	0.0	0.0006170001234000247	0.0	0.0	0.0009412001882398435
MSMB4LZX	0.0019248000000000002	0.00023290000000000002	0.3181389	0.0193945	0.0053601	0.0	0.0	0.037794799999999996	0.0195261	0.0	0.0002312	0.00031820000000000004	0.0060052000000000005	0.0532014	0.0025479	0.0011778	0.0003903	0.0184385	0.0	0.009351199999999999	0.0	0.0153815	0.0352591	0.1597685	0.0069957000000000005	0.22880430000000002	0.0001384	0.001534	0.0193399	0.0	0.0	0.010166999999999999	0.0	0.0146898	0.0	0.0006912	0.0016905999999999998	0.0	0.0	0.0	0.0004601	0.0	0.0	0.011046099999999948
MSMB4LZC	0.00048009990398001915	0.0	0.6609427678114465	0.0	0.016884596623080676	0.0	0.0	0.024560295087940984	0.050078989984202	0.0	0.0	0.0	0.05121658975668205	0.01852929629414074	0.0225657954868409	0.02834769433046113	0.0	0.0039403992119201574	0.0032095993580801285	0.0	0.0036675992664801462	0.0	0.0	0.0011876997624600475	0.0	0.012437397512520498	0.00950399809920038	0.0010635997872800425	0.00022779995444000911	0.0070917985816402835	0.001702599659480068	0.0008347998330400333	0.0	0.0	0.018706796258640745	0.0	0.04813659037268192	0.0008401998319600335	0.0	0.0	0.0	0.0029905994018801195	0.0	0.010852397829520521
MSMB4LZR	0.0	0.01219509756098049	0.7596637480672505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004335599132880174	0.015867396826520636	0.012367697526460495	0.007253498549300292	0.0	0.0043309991338001735	0.0	0.0	0.013531797293640542	0.0	0.0	0.11673347665330468	0.0	0.0015597996880400626	0.022655095468980906	4.9699990060001986e-05	0.0022353995529200894	0.0	0.0027208994558201092	0.0006899998620000277	0.0	0.0	0.002863699427260115	0.0	0.014878197024360596	0.0004343999131200174	0.0011358997728200455	0.0	0.0	0.001049699790060042	0.0	0.0034478993104198885
MSMA26BR	0.0011815002363000473	0.0001174000234800047	0.4963385992677199	0.020203904040780808	0.005448601089720218	0.0	0.0	0.06687181337436268	0.04132910826582165	0.0	4.6000009200001844e-05	0.00019880003976000796	7.650001530000306e-05	0.01396590279318056	0.010996802199360441	0.000523900104780021	0.005134901026980206	0.0013817002763400553	0.0	0.004916300983260197	0.0	0.011161602232320447	0.04206560841312168	0.05916831183366237	0.009120401824080365	0.11854202370840475	0.004361200872240175	0.0005881001176200236	0.02271550454310091	0.000875300175060035	0.0	0.013023002604600521	0.0	0.002030300406060081	0.0	0.0	8.200001640000328e-06	0.0	0.0	0.0	0.0	0.0	0.022578204515640906	0.025030505006101045
MSM9VZI6	0.0	0.0	0.8447889465633159	0.000378799886360034	0.0001469999559000132	0.0	0.0	0.0044521986643404005	0.01754779473566158	0.0	0.0	0.0	0.02624739212578236	0.017314394805681557	0.0011309996607001018	0.01700609489817153	0.0	0.0012510996246701124	0.0	0.0	0.0022061993381401984	0.0006131998160400551	0.00013659995902001227	0.0017476994756901573	0.0	0.03216009035197289	0.016985994904201527	0.006498698050390584	0.00016609995017001494	0.0006183998144800556	0.0003939998818000354	0.0002681999195400241	0.0	0.00042439987268003815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007515697745290817
PSM7J15U	0.009437700943770095	0.0	0.00015980001598000162	0.0	0.0	0.0	9.320000932000094e-05	0.0	0.0	0.0	0.0	0.007541900754190076	0.0011702001170200117	0.02778620277862028	0.008866900886690088	0.007464200746420075	0.002223200222320022	0.00036960003696000373	0.005839800583980059	0.0	0.02085480208548021	0.0	0.07299840729984072	0.4733951473395147	0.0	0.2709256270925627	0.03808450380845038	0.0	0.0	0.0018484001848400186	0.007249500724950073	0.006727000672700067	0.0	0.0	0.0	0.013530101353010136	0.0	0.002588800258880026	0.0	0.0018068001806800182	0.0010589001058900105	0.0	0.0	0.01797930179793017
PSMA265X	0.0034210006842001366	0.0027361005472201095	0.7600674520134904	0.0	0.0	0.0	0.0	0.012968402593680518	0.03137210627442125	0.0	0.0	0.0	0.006292201258440251	0.008337201667440333	0.004534900906980181	0.011544702308940462	0.0	0.003473700694740139	0.0002813000562600112	0.009627601925520384	0.00032930006586001317	0.0	0.01174720234944047	0.0072248014449602885	0.0	0.10061622012324402	0.012528702505740499	3.990000798000159e-05	0.0016867003373400673	0.0001078000215600043	0.0	0.0019178003835600766	0.0	0.0	0.0	9.190001838000367e-05	0.0	0.0001153000230600046	0.0	0.0	7.240001448000289e-05	0.0	0.0	0.008865301773060441
CSM79HJM	0.0027482	0.0	0.7615289	0.0	0.0	0.0	0.0	0.0401224	0.0	0.0	0.0	0.00028209999999999997	0.0	0.0622584	0.001097	0.0075901	0.0	5.68e-05	0.0007149	0.0	0.00021170000000000002	0.000275	0.0348133	0.0044998	0.0	0.006538899999999999	0.014548700000000001	0.0056027	0.009345299999999999	0.0035119	0.0	0.0024476999999999997	0.0	0.0012219	0.00023490000000000002	0.0	0.008973100000000001	0.0	0.0	0.0	0.0	0.0002404	0.0204513	0.010684600000000155
ESM718UH	0.0008613	0.001579	0.7597799999999999	0.0	0.0040584	0.006055700000000001	0.0	0.0323875	0.0486605	0.0	0.0004684	0.0	0.0001005	0.0011603	0.000568	0.0008459	0.0001326	0.0003542	0.0	0.0009693	1.82e-05	0.005667	0.0273729	0.0526879	0.0027648	0.0274931	0.0015374	5.41e-05	0.0167075	0.0001743	0.0	0.0015064	0.0	0.0036367	0.0001989	0.0002671	0.0	5.5700000000000005e-05	0.0	0.0	0.0	0.0	0.0005402	0.0013362000000000096
HSM6XRS8	0.5122900512290052	0.0	0.05459810545981055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04884730488473049	0.0	0.0	0.0	0.0	0.20409772040977206	0.0	0.0	0.18016681801668177
CSM67UH7	0.0	0.0	0.26452282645228264	0.0	0.0	0.0	0.0	0.020252702025270203	0.008059600805960082	0.0	6.110000611000062e-05	0.0	0.0029364002936400294	0.004552500455250045	0.012084401208440121	0.003451000345100035	0.0024395002439500245	0.0015405001540500154	0.003488900348890035	0.002322300232230023	0.0	0.004052600405260041	0.004536000453600046	0.008316500831650083	0.0	0.025624702562470254	0.0	0.0004370000437000044	0.00028700002870000286	0.0005655000565500057	0.0	0.0006690000669000067	0.0	0.029339102933910295	0.0	0.0	0.0392566039256604	0.0	0.0004914000491400049	0.0	0.0007502000750200076	0.004386900438690044	0.5469974546997455	0.008578300857830068
CSM67UEI	0.0	0.0	0.4721788472178847	0.0	0.0	0.0	0.0	0.05591780559178056	0.1397497139749714	0.0	0.0	0.0	0.10821721082172107	0.0040055004005500406	0.0	0.0007255000725500074	0.0	0.0	0.0048246004824600485	0.0	0.0503194050319405	0.0	0.0	0.0	0.0	0.0	0.011282801128280113	0.0008803000880300088	0.0	0.009572800957280097	0.000792900079290008	0.0	0.0	0.012172201217220123	0.0	0.0	0.008583100858310086	0.06531650653165065	0.0019544001954400194	0.0	0.0	0.0061552006155200616	0.03432700343270034	0.013024201302419991
HSM7J4LP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2666007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7095662	0.0	0.0	0.02383309999999994
PSM7J17X	0.017612201761220178	0.0	0.0	0.0	0.0	0.0	0.023112602311260232	0.0	0.0	0.0	0.0	0.0016925001692500174	0.0006317000631700065	0.07134120713412073	0.007612000761200078	0.0293296029329603	0.0	0.0074750007475000765	0.0	0.0	0.011554701155470118	0.0	0.000696300069630007	0.6514523651452366	0.0	0.0	0.033084503308450336	0.0	0.0	0.0033958003395800343	0.012589101258910128	0.01683960168396017	0.0	0.0	0.0	0.045721704572170466	0.0	0.02428020242802025	0.002052200205220021	0.001269000126900013	0.017581301758130177	0.0	0.0	0.0206764020676401
CSM7KOMT	0.050733589853282024	0.0051663989667202065	0.2278104544379091	0.0	0.0021311995737600853	0.0	0.18337886332422734	0.009430998113800377	0.0	0.0	0.00029449994110001176	0.0032207993558401285	0.038369092326181534	0.12527577494484501	0.0051247989750402055	0.014048697190260561	0.036934992613001476	0.0022099995580000882	0.0021608995678200865	0.004877099024580195	0.0006039998792000241	0.022653395469320905	0.03701789259642148	0.07842718431456314	0.007310098537980292	0.1075804784839043	0.00013759997248000548	0.0	0.011661697667660465	0.00011299997740000451	0.0	0.006403198719360256	0.0	0.0	0.0016176996764600646	0.0047819990436001915	0.00527149894570021	0.0017463996507200697	0.0	0.0	0.00040849991830001626	0.000300599939880012	0.00024379995124000972	0.002552799489440205
MSM6J2HT	0.0	0.00011489998851000113	0.8344570165542983	0.028564597143540284	0.0	0.0	0.0	0.0910281908971809	0.033556296644370334	0.0	0.0	0.0	0.0	0.0007371999262800071	0.0003360999663900033	0.0006206999379300061	0.0	0.00021849997815000217	0.0	0.001215999878400012	0.0	0.0	0.00038799996120000385	0.001139199886080011	0.0	0.0032891996710800323	9.509999049000092e-05	0.0	0.0013103998689600127	0.0	0.0	0.0	0.0012344998765500123	0.0	0.0014213998578600138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027269997273016156
HSM6XRSG	0.001584799841520016	0.0	0.9361108063889195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.799999120000089e-06	0.0007399999260000074	0.0	0.0	0.0	0.0008016999198300082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7399998260000176e-05	0.0	0.0	0.0	0.0018069998193000183	0.0	0.0	0.04783899521610049	0.001385699861430014	0.0	0.0014656998534300148	0.0	0.0	0.008239099176089892
MSM6J2LT	0.0	4.389998244000702e-05	0.6334580466167813	0.007814296874281248	0.018489192604322954	0.0	0.016104593558162576	0.09709946116021552	0.06088967564412973	0.0	0.0	0.0	3.0699987720004906e-05	0.00032609986956005216	0.005451797819280872	0.0012167995132801946	0.0	0.001488599404560238	0.0	0.0029714988114004754	0.000637399745040102	0.00299919880032048	0.0	0.0005717997712800914	0.012728494908602036	0.08869496452201418	0.0014433994226402307	0.0020470991811603273	0.0064230974307610276	0.00014419994232002306	0.0	0.0024791990083203965	0.0	0.0	0.0014782994086802363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034968186012725555
ESM718V8	0.007055800000000001	0.0018087000000000003	0.071468	0.0	0.0017783000000000002	0.00034730000000000004	0.7173822000000001	0.0259949	0.0088981	0.0	0.0034040000000000003	0.0	0.0	0.018962000000000003	0.0016803000000000005	0.011700400000000001	0.0033629000000000003	0.008802700000000002	0.0	0.0009375000000000002	0.0	0.0013972000000000004	0.0059402000000000005	0.021089300000000002	0.005163900000000001	0.05419720000000001	0.0	0.00019850000000000003	0.0135527	6.180000000000001e-05	0.0	0.0	0.0	0.0123569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024591999999998837
ESM5MEC5	0.0022435	0.0005355	0.7624657	0.0	0.0	0.0	0.0	0.067812	0.0667422	0.0	0.0	0.0	0.0	0.0138903	0.0024538	9.900000000000001e-05	0.00086	0.0059763	0.0	0.0	0.0003946	0.0	0.0099116	0.0418563	0.0021022	0.0132968	0.0049226	0.0	0.0009747	0.0	0.0	0.0	0.0	0.0	5.92e-05	0.0002447	0.0028106	0.0	0.0	0.0	5.9800000000000003e-05	0.0001038	0.0	0.00018479999999987395
MSM6J2R2	0.0	4.1100004110000415e-05	0.060155106015510613	0.0031181003118100313	0.0023716002371600244	0.0	0.8269527826952784	0.00029730002973000304	0.0047667004766700485	0.0	0.0	0.0	0.00012290001229000124	0.02157900215790022	0.0	0.0004322000432200044	0.005130000513000052	0.0005553000555300057	0.0	0.00014950001495000153	0.0	0.0031716003171600323	0.0	0.008056300805630082	0.0028999002899900298	0.04856360485636049	0.0	0.0	0.001178000117800012	0.0	0.0	9.710000971000098e-05	0.0	0.0049375004937500504	0.0	6.680000668000068e-05	0.0	0.001775300177530018	0.0014464001446400146	0.0	0.0	0.0	4.000000400000041e-05	0.0020959002095898294
HSM67VCZ	0.0	0.00032030000000000003	0.8300177999999999	0.0	0.0	0.0	0.0012856	0.0331661	0.0734775	0.0	0.0	0.0	0.013418600000000001	5.4000000000000005e-05	0.00041390000000000003	0.0034877999999999997	0.002674	0.0008602	0.0	0.0011542	0.0024508	0.0003101	0.0003743	0.0016353000000000001	0.0	0.0043690000000000005	0.005966900000000001	0.0003935	0.0	5.1399999999999996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.012672300000000001	0.0	0.0	0.0	0.0	0.0007401	0.009240199999999999	0.0014661000000000257
MSM5LLDS	0.0033453999999999997	0.0003205	0.7985026	0.0	0.0	0.0	7.029999999999999e-05	0.08428349999999998	0.0711067	0.0	0.0	0.0	0.0005384999999999999	0.00225	3.729999999999999e-05	0.0	0.0	0.0	0.0	0.00019649999999999998	0.0009041999999999999	0.0	0.0011731999999999997	0.0028333	0.0	0.015143499999999999	0.0046808	0.0137589	0.0	0.0	0.0	0.0	0.0	0.0	0.00040399999999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045080000000008447
HSM5MD6K	0.0	0.0	0.604453239554676	0.0	0.0	0.0	2.5299997470000253e-05	0.03115489688451031	0.0	0.0	0.0	0.0	0.00501449949855005	0.0018938998106100189	0.005744799425520057	0.003205999679400032	0.0010838998916100108	0.002877399712260029	0.0021831997816800217	0.010405298959470103	0.0	0.002289299771070023	0.031644096835590316	0.007267299273270072	0.007125399287460071	0.25891437410856255	0.006794699320530068	0.0005287999471200053	0.005837399416260059	0.0	0.0	0.00022249997775000222	0.0	0.0	0.00012599998740000126	0.0	0.008264299173570083	0.0	0.0	0.0	0.0	0.0003254999674500033	0.0	0.0026178997382100277
HSM6XRQB	0.0	0.0	0.38075419999999993	0.0	0.0	0.0	0.011678599999999997	0.0	2.8499999999999998e-05	0.0	0.0009846999999999998	0.0	0.0014857	0.05849969999999999	0.050556399999999994	0.14098629999999998	0.00010379999999999999	0.006890099999999999	0.0040126	0.0	0.06018339999999999	0.0	0.0	0.09465889999999999	0.014147199999999997	0.0006741999999999998	0.0421473	0.0	0.0	0.07730249999999998	0.0005851999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001012	0.0	0.0	0.0	0.0	0.0542195000000002
PSM7J14X	0.0006386998722600254	0.0001678999664200067	0.4629121074175785	0.0	0.004873899025220195	0.0	0.0005921998815600236	0.019859196028160792	0.030880493823901234	0.0	0.0	0.0	0.010348897930220414	0.01077409784518043	0.00040719991856001626	0.0013066997386600523	0.0012693997461200508	0.00923149815370037	0.0	0.004526199094760181	0.0	0.008623498275300344	0.05173478965304206	0.09815548036890392	0.0008073998385200323	0.21954965609006877	0.0007844998431000314	0.0	0.015319996936000613	0.0004334999133000173	0.0	0.00022639995472000904	0.0	0.0	0.0008647998270400345	0.0	0.0	0.026718794656241066	0.0	0.0	0.0001596999680600064	4.269999146000171e-05	0.01528389694322061	0.0035063992987202086
HSM7J4O3	0.010182801018280105	0.007726000772600078	0.586097958609796	0.0	0.018131001813100185	0.0	0.0	0.16261941626194165	0.12139161213916123	0.0	0.0	0.0	0.0	0.0008734000873400089	0.0003810000381000039	0.008051300805130081	0.0	0.001282200128220013	0.0017271001727100176	5.990000599000061e-05	0.0001469000146900015	0.0	0.004276400427640044	0.0006803000680300069	0.00022850002285000232	0.007461300746130076	0.002637200263720027	0.010675901067590109	0.03702440370244038	0.0042003004200300426	0.0002078000207800021	0.004732700473270048	0.0	0.0	0.00011510001151000117	0.0	0.0008140000814000083	1.650000165000017e-05	0.0	0.0	0.0	2.3000002300000234e-05	2.360000236000024e-05	0.008212400821239751
HSM7J4OZ	0.00041019991796001647	0.0003338999332200134	0.5347107930578414	0.02166419566716087	0.007214598557080289	0.01655869668826066	0.0	0.02519109496178101	0.12126107574778487	0.0	0.0	0.0	0.0	0.06517588696482261	0.0024798995040200993	0.0001589999682000064	0.0	2.169999566000087e-05	0.0	0.0007630998473800307	0.00040769991846001635	0.0016096996780600645	0.00022799995440000913	0.08803338239332353	0.0	0.05373318925336215	0.001298199740360052	0.019106596178680765	0.020813195837360833	0.0	0.0	0.0	0.0	0.0	0.0	0.01175389764922047	0.0003816999236600153	0.0	0.0	0.0	0.0008845998230800355	0.0044857991028401795	0.0	0.0013198997360198694
CSM67UA2	0.0	0.0	0.8456870154312985	0.0	0.0	0.0	0.0	0.02861199713880029	0.0	0.0	0.0	0.0	0.0	0.0034104996589500347	0.001901799809820019	0.0011710998828900118	0.0	0.0011126998887300112	0.0	0.0027130997286900272	0.0011627998837200116	0.0	0.0	0.020199497980050204	0.0	0.012542798745720127	0.02265479773452023	0.0001689999831000017	0.00044139995586000446	0.003072699692730031	0.0	0.0	0.0	0.0	0.009148599085140093	0.0	0.0	0.0020419997958000206	0.0	0.0	0.0	0.0	0.03892189610781039	0.005036299496369967
MSM79H7M	0.0020414002041400205	0.0014309001430900144	0.6745007674500767	0.0	0.0	0.0	0.0	0.05929110592911059	0.09396000939600095	0.0	0.0	0.005173800517380051	0.00890210089021009	7.360000736000074e-05	0.00029250002925000293	0.00803990080399008	0.0	0.0	0.000490700049070005	0.0	0.0023492002349200236	0.0	0.05470450547045055	0.0026123002612300265	0.0	0.05621450562145057	0.001494500149450015	0.0	0.004591200459120046	0.0011230001123000112	0.0	0.0	0.0	0.0	0.0	0.0	0.010381401038140104	0.0030511003051100307	0.0	0.0	0.0	0.0008768000876800087	0.0	0.00840470084047018
HSM7J4HS	0.028248102824810283	0.017375101737510175	0.24528672452867248	0.0	0.0	0.0	0.0	0.03090330309033031	0.03389820338982034	0.0	0.0	0.0031700003170000318	0.00010370001037000104	0.0056208005620800566	0.0299749029974903	0.029531002953100297	0.013274601327460134	0.032548803254880326	0.0	0.0	0.00045570004557000455	0.0	0.34784713478471346	0.0008683000868300088	0.0	0.15679341567934157	0.0001384000138400014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00200510020051002	0.012477201247720124	0.0	0.0	0.0	0.0	0.00698770069877007	0.0	0.002491800249179943
MSM6J2JR	0.011338299999999999	0.0024038	0.6177905	0.0	0.0018909999999999999	0.0	0.0095044	0.0045850000000000005	0.0464683	0.0	0.0	0.0	0.0011034	0.0054678	0.0032223	0.0069136	0.0	0.0016359	0.0001931	0.0045777000000000005	0.0021751	0.0	0.0029019000000000002	0.0059362	0.0	0.0046939	0.0050571	2.1e-05	0.0164537	0.008109100000000001	0.0	0.0	0.0	0.0	0.0015695000000000001	0.0	0.0009653000000000001	0.0020794999999999998	0.0	0.0	0.0	0.00028819999999999996	0.229582	0.003072399999999975
MSM79H6F	0.0	0.0005809001161800233	0.31240116248023253	0.09105571821114365	0.018566003713200743	0.0	0.08950511790102358	0.08752331750466351	0.11081082216216444	0.0	0.0	0.0	0.0	0.011694302338860468	0.0	0.0	0.0013354002670800534	0.0	0.0	0.0	0.0	0.0	0.008072401614480322	0.033437906687581335	0.03047640609528122	0.08313131662626333	0.0	0.0007779001555800312	0.013025802605160522	0.0	0.0	0.012434202486840499	0.0	0.012135202427040486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08303611660722321
CSM79HIB	0.002934900293490029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004273000427300043	0.0054608005460800545	0.010048301004830099	0.0	0.0	0.5229007522900753	0.0	0.0	0.0	0.0	0.010502401050240105	0.0	0.0	0.0	0.0	0.00012580001258000124	0.0	0.0	0.0	0.0	0.03079600307960031	0.0	0.0	0.0	0.0	0.16572161657216167	0.0	0.05894480589448059	0.14074431407443141	0.013348201334820132	0.0006872000687200069	0.0	0.0	0.03351190335119014
MSM79HEY	0.00034670003467000355	0.00022620002262000236	0.8158585815858583	0.0	0.004417900441790046	0.0	5.160000516000053e-05	0.002425700242570025	0.06175410617541064	0.0	7.260000726000075e-05	0.0	0.0008056000805600084	0.0097404009740401	0.0006536000653600067	0.00097220009722001	0.0	0.00022660002266000233	0.0	0.0006613000661300067	0.0007449000744900076	0.007283600728360075	0.035209703520970366	0.021719202171920225	0.0	0.014991501499150154	0.0020735002073500215	0.0	0.00016780001678000172	5.7500005750000595e-05	0.0	0.0	0.0	0.0	0.0005345000534500055	0.0006679000667900069	0.01142030114203012	0.0	0.0	0.0	0.0	0.002578400257840027	0.0009077000907700093	0.0034304003430397634
HSM7J4G1	0.0010353001035300106	0.002250200225020023	0.7153294715329472	0.0	0.0016099001609900163	0.0	0.02178600217860022	0.017075801707580173	0.05119810511981052	0.0	0.0	0.0007718000771800078	0.00021970002197000223	0.010978101097810111	0.003664000366400037	0.005827500582750059	0.003639500363950037	0.009677000967700099	0.0003819000381900039	0.008141400814140082	0.003822200382220039	0.0	0.014610301461030149	0.003983700398370041	0.011209701120970115	0.026832302683230273	0.0032676003267600334	0.022623502262350232	0.008251400825140084	0.01085950108595011	0.00393770039377004	0.0	0.01279570127957013	0.00030910003091000316	0.0	0.0	0.00010080001008000103	0.009595800959580097	0.0	0.0	0.0	0.001364400136440014	0.00017110001711000174	0.012679501267950033
