Library Name	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides	k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Chlamydiaceae|g__Chlamydia	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia	other
HSM6XRRV	0.0045372009074401	0.0	0.4360697872139574	0.0	0.0073396014679202	0.0	0.0	0.0701444140288828	0.0155445031089006	0.0	0.0	0.0	0.0026466005293201	0.00159510031902	0.0151100030220006	0.0052712010542402	0.0027049005409801	0.0190622038124407	0.00043880008776	0.0091247018249403	0.0033769006753801	0.0	0.100417620083524	0.0027492005498401	0.0032667006533401	0.1381580276316055	0.0013895002779	0.0001030000206	0.0347607069521413	0.00012590002518	0.0	0.00019190003838	0.0	0.0	0.0206287041257408	0.00031120006224	0.0482593096518619	0.0293761058752211	0.0	0.0	0.00020170004034	0.0094265018853003	0.0	0.0176680035336006
HSM5MD6K	0.0	0.0	0.604453239554676	0.0	0.0	0.0	2.5299997470000253e-05	0.0311548968845103	0.0	0.0	0.0	0.0	0.00501449949855	0.00189389981061	0.00574479942552	0.0032059996794	0.00108389989161	0.00287739971226	0.00218319978168	0.0104052989594701	0.0	0.00228929977107	0.0316440968355903	0.00726729927327	0.00712539928746	0.2589143741085625	0.00679469932053	0.00052879994712	0.00583739941626	0.0	0.0	0.00022249997775	0.0	0.0	0.0001259999874	0.0	0.00826429917357	0.0	0.0	0.0	0.0	0.00032549996745	0.0	0.00261789973821
CSM67UDN	0.0	0.00068189993181	0.8062313193768681	0.0	0.0	0.0	0.0	0.0	0.0446707955329204	0.0	0.00013879998612	0.0	0.00340979965902	0.00158209984179	0.001079999892	0.00029149997085	0.0	0.00211189978881	0.000559999944	0.00168739983126	0.00120839987916	0.00536889946311	0.0772342922765707	0.00377329962267	0.0	0.0102332989766701	0.0121947987805201	9.359999064000094e-05	0.00133459986654	0.00040829995917	0.0	5.079999492000051e-05	0.0	0.00725839927416	0.0	0.0	0.00957049904295	0.0021439997856	0.0	0.0	0.0	0.00067829993217	0.00077989992201	0.00522309947769
PSM6XBQY	0.0157346984265301	0.00513409948659	0.6554215344578466	0.0	0.00391709960829	0.0	0.0	0.0843574915642508	0.00689849931015	0.0	0.00022009997799	0.0128729987127001	0.0	0.0362017963798203	0.0147922985207701	0.00478489952151	0.00833669916633	0.0121782987821701	0.00021149997885	0.00061509993849	0.0	0.0	0.00017889998211	0.00946629905337	0.0110270988972901	0.101998089800191	0.0	0.0	0.00429049957095	0.0	0.0	0.00223849977615	0.0	0.0	0.00028239997176	0.00391649960835	0.0	0.0	0.0	0.0	0.00138269986173	0.0	0.0	0.0035418996458099
HSM67VFR	0.0029487	0.0015559	0.8132134999999999	0.0	0.0	0.0	0.0028439999999999	0.0	0.1174736	0.0	0.0	0.0	0.0	0.0067386	0.0070665999999999	0.0088655	0.00013	0.002134	6.4000000000000006e-06	0.000682	0.0031544	0.0	0.0093959	0.000887	0.0	0.0	0.0075282	0.0	0.0	0.0	5.38e-05	4e-05	0.0	0.0018579	0.0	0.0001706	0.0	0.0041933	0.0	0.0	0.0	0.0	0.0	0.0090601000000001
CSM79HIJ	0.0003525	0.0	0.8596718000000001	0.0001284	0.0	0.0	0.0	0.0006382	0.0766147	0.0	0.0	0.0	0.0019573	0.0012644	0.0	0.0057535	0.0	0.0019667	0.0018977	0.0092199	0.0058356	0.0038214	0.0	0.0012918	0.0	0.0003107	0.0045996	0.0015622	0.0015184	0.0074486	0.0	0.0	0.0	0.0	0.0003255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0138210999999998
CSM67UBZ	0.0	0.0	0.700063740012748	0.0	0.0028785005757001	0.0	7.370001474000294e-05	0.0693741138748227	0.0531106106221221	0.0	0.0	0.0	0.00111680022336	0.0030797006159401	0.0	0.00233380046676	0.00200290040058	0.0116951023390204	0.0	0.0026355005271001	0.00139720027944	0.0	0.0	2.400000480000096e-06	0.0057247011449402	0.0908473181694636	0.0024365004873	0.00115880023176	0.0122866024573204	0.00016030003206	0.0	0.00020710004142	0.0088362017672403	0.00202740040548	0.0	0.0	0.00080040016008	0.0	0.0	0.0	0.0	3.50000070000014e-06	0.0	0.0257471051494211
ESM5MEBU	0.00634440063444	0.00112420011242	0.6421102642110263	0.0	0.0	0.0	0.0	0.1008593100859309	0.0644771064477106	0.0	0.0	0.0	0.0	0.0302487030248703	0.00633030063303	0.00060020006002	0.0113146011314601	0.0132534013253401	3.270000327000032e-05	0.0	0.00025050002505	0.0	0.0132057013205701	0.0635944063594406	0.00478130047813	0.0305868030586803	0.00736880073688	0.00015450001545	0.00026390002639	0.0	0.0	0.0	0.0	0.0	0.00032970003297	0.00100560010056	0.00151390015139	0.0	0.0	0.0	4.03000040300004e-05	6.430000643000063e-05	0.0	0.0001451000145101
CSM67UFZ	0.00129999974	0.00037489992502	0.7623088475382306	0.0189843962031207	0.0017364996527	0.0131409973718005	0.0	0.0583139883372023	0.0045254990949001	0.0	0.0	0.0	0.00094109981178	0.0196319960736007	0.00159139968172	0.00022869995426	0.00028869994226	0.00054209989158	0.0	0.00205639958872	0.0	0.0223560955287808	0.0194564961087007	0.0054751989049602	0.0051042989791402	0.0495960900807819	0.00243209951358	0.00019439996112	0.00067209986558	8.069998386000324e-05	0.0	0.00146739970652	0.0	0.0	0.0	0.0	0.0	0.00027719994456	0.0	0.0	0.0	0.0	0.0	0.0069223986155201
PSM7J12J	9.600001920000384e-05	0.0	4.040000808000161e-05	0.0	0.0	0.0	0.00030130006026	0.0	0.8748789749757949	0.0	0.0	0.0	0.00024710004942	0.0081175016235003	0.00020860004172	0.0026365005273001	0.0	0.0	0.0	0.0	0.0160670032134006	0.025576405115281	0.0	0.0	0.0	0.0	0.0110859022171804	0.0	0.0	0.0	0.0008930001786	0.0	0.0	0.0	0.0	0.0369818073963614	0.0	0.0171065034213006	0.00028280005656	0.0037055007411001	0.00035260007052	0.0	0.0	0.0014221002844202
MSM79H63	0.0	0.0	0.7438663743866375	0.0	0.0	0.0424668042466804	0.0	0.0651090065109006	0.0346181034618103	0.0	0.00025040002504	0.0	0.00134540013454	0.0135043013504301	0.00815960081596	0.00205220020522	0.0	0.00038340003834	0.00226430022643	0.00429740042974	0.0005450000545	0.00974710097471	0.0106179010617901	0.00919860091986	0.0	0.0401923040192304	0.00166240016624	0.00581990058199	0.0	9.160000916000091e-05	0.0	0.0	0.0	0.00144640014464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00236150023615
PSM7J1BF	0.0001922999999999	0.0	0.5903991999999999	0.0368511999999999	0.013966	0.0	0.0	0.0102814	0.0342281	0.0	0.0	9.069999999999998e-05	2.15e-05	0.0027003999999999	0.0004566999999999	0.0050750999999999	4.06e-05	0.0014186	0.0	0.0	0.0002756	0.0	0.0324650999999999	0.1756642	0.0	0.0552557999999999	0.0015551999999999	0.0	0.0	0.0	0.0	0.0006628999999999	0.0296495999999999	0.0	0.0007572999999999	0.0077638999999999	0.0	0.0	0.0	0.0	0.0002285999999999	0.0	0.0	1.1102230246251563e-16
CSM7KON8	0.0009544	0.0004247999999999	0.5240185	0.0	0.0098952	0.0	0.0	0.0627892999999999	0.03083	0.0	0.0	0.0	0.0028605	0.0248432	0.0014754	0.0024016	0.0004232	0.0058422	0.0	0.0028066	0.0	0.0	0.0499779999999999	0.0628968	0.029119	0.1415152999999999	0.0144756	0.0013497	0.0015573	0.0	0.0	0.0	0.0	0.0	0.0250058999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045374999999999
CSM67UEA	0.0	0.00018549998145	0.5723919427608056	0.00949869905013	0.0104325989567401	0.0	0.0	0.1118372888162711	0.0484079951592004	0.0	0.0	0.00026139997386	0.00158669984133	0.00466469953353	0.00015449998455	0.00017209998279	0.0	0.00026539997346	0.00020819997918	5.549999445000056e-05	0.00021289997871	0.0	0.00773739922626	0.0163019983698001	0.0351048964895103	0.0741655925834407	0.00131259986874	0.0852143914785608	0.00108109989189	0.00027479997252	0.0	0.0	0.0	0.0046569995343	0.0	6.369999363000063e-05	0.0100372989962701	0.0	0.0	0.0	0.0	0.00040619995938	0.0	0.0033075996692401
MSM79H5Q	2.2199997780000223e-05	0.0	0.7768123223187678	0.0210017978998202	0.0	0.0	0.0	0.0795757920424208	0.0418928958107104	0.0	0.0	0.0	0.0	0.00331809966819	0.00140349985965	0.0002269999773	0.0	0.00010509998949	0.0	0.00096179990382	0.0	0.0	0.00185509981449	0.0158186984181301	0.0	0.0286687971331202	0.00033769996623	0.00248339975166	0.00371709962829	0.0	0.0	0.00033219996678	0.0160530983946901	0.0	0.00502559949744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003877999612198
HSM5MD5P	0.0001173	0.0	0.7590230000000001	0.0	0.0	0.0	0.0	0.0035712	0.0308276	0.0	0.0	0.0	0.0	0.0	2.28e-05	0.0035478	0.0	0.0200612	0.0024648	0.0	0.0110164	0.0	0.0	0.0492708	0.0	0.0076566	0.0096605	0.0	0.0	0.0012605	0.0	0.0	0.0	0.0	0.0049763	7.14e-05	0.0	0.0024402	0.0	0.0	9.830000000000002e-05	0.0	0.0850174	0.0088958999999997
MSM6J2LT	0.0	4.389998244000702e-05	0.6334580466167813	0.0078142968742812	0.0184891926043229	0.0	0.0161045935581625	0.0970994611602155	0.0608896756441297	0.0	0.0	0.0	3.0699987720004906e-05	0.00032609986956	0.0054517978192808	0.0012167995132801	0.0	0.0014885994045602	0.0	0.0029714988114004	0.0006373997450401	0.0029991988003204	0.0	0.00057179977128	0.012728494908602	0.0886949645220141	0.0014433994226402	0.0020470991811603	0.006423097430761	0.00014419994232	0.0	0.0024791990083203	0.0	0.0	0.0014782994086802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0349681860127255
MSM6J2R2	0.0	4.1100004110000415e-05	0.0601551060155106	0.00311810031181	0.00237160023716	0.0	0.8269527826952784	0.00029730002973	0.00476670047667	0.0	0.0	0.0	0.00012290001229	0.0215790021579002	0.0	0.00043220004322	0.005130000513	0.00055530005553	0.0	0.00014950001495	0.0	0.00317160031716	0.0	0.00805630080563	0.00289990028999	0.0485636048563604	0.0	0.0	0.0011780001178	0.0	0.0	9.710000971000098e-05	0.0	0.00493750049375	0.0	6.680000668000068e-05	0.0	0.00177530017753	0.00144640014464	0.0	0.0	0.0	4.000000400000041e-05	0.0020959002095898
HSM7J4IS	0.0	0.00051430005143	0.8116741811674181	0.0	0.0	0.0	0.0	0.00891890089189	0.0382204038220403	0.0	0.00015970001597	0.0	0.00503230050323	0.0005470000547	0.00508890050889	0.00148460014846	0.00143280014328	0.00091110009111	0.0	0.00091040009104	0.00031360003136	0.0044810004481	0.00089150008915	0.0241305024130502	0.00095310009531	0.0525697052569705	0.00271740027174	0.0001860000186	1.2500001250000124e-05	7.550000755000075e-05	0.0	0.0	0.0	0.0	0.00124920012492	0.00019960001996	0.0317634031763403	0.0	0.0	0.0	0.0	0.00204930020493	0.00026520002652	0.0032479003247901
CSM79HGP	0.0	0.0	0.8195128	0.0	0.0	0.0	0.0	0.0784165	0.0	0.0	0.0	0.0	0.0001787	0.0021313	0.0019299	0.0029541	0.0	0.0004005	0.0001915	0.0029323	0.0099426	0.0	0.0	0.0163856	0.0	0.0120698	0.0103651	2.6900000000000003e-05	0.000798	0.0038891	0.0	0.0	0.0	0.0	0.0098938	0.0	0.0039276	0.0004208	0.0	0.0	0.0	0.0001894	0.0157545	0.0076891999999998
MSM79HEY	0.00034670003467	0.00022620002262	0.8158585815858583	0.0	0.00441790044179	0.0	5.160000516000053e-05	0.00242570024257	0.0617541061754106	0.0	7.260000726000075e-05	0.0	0.00080560008056	0.0097404009740401	0.00065360006536	0.00097220009722	0.0	0.00022660002266	0.0	0.00066130006613	0.00074490007449	0.00728360072836	0.0352097035209703	0.0217192021719202	0.0	0.0149915014991501	0.00207350020735	0.0	0.00016780001678	5.75000057500006e-05	0.0	0.0	0.0	0.0	0.00053450005345	0.00066790006679	0.0114203011420301	0.0	0.0	0.0	0.0	0.00257840025784	0.00090770009077	0.0034304003430397
MSM79HA3	0.0	7.740001548000309e-05	0.1171121234224246	0.0401415080283016	0.0060376012075202	0.0	0.7243083448616688	0.026542805308561	0.0132681026536205	0.0	0.0	7.78000155600031e-05	0.0	0.00074520014904	4.5600009120001816e-05	0.00020860004172	0.00134660026932	2.26000045200009e-05	0.0	0.0001815000363	0.0	0.0	0.00136590027318	0.0104345020869004	0.0134450026890005	0.0114644022928804	0.0	0.0135324027064805	0.0039269007853801	0.0	0.0	0.00046620009324	0.0	0.0030863006172601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0121626024325206
CSM79HIB	0.00293490029349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0042730004273	0.00546080054608	0.01004830100483	0.0	0.0	0.5229007522900753	0.0	0.0	0.0	0.0	0.0105024010502401	0.0	0.0	0.0	0.0	0.00012580001258	0.0	0.0	0.0	0.0	0.0307960030796003	0.0	0.0	0.0	0.0	0.1657216165721616	0.0	0.0589448058944805	0.1407443140744314	0.0133482013348201	0.00068720006872	0.0	0.0	0.0335119033511901
CSM7KOLA	0.00027549991735	0.0035498989350303	0.4846907545927736	0.022645593206322	0.0059360982191705	0.0	0.0	0.0476292857112142	0.023300493009852	0.0	6.419998074000578e-05	0.0007779997666	0.00094029971791	0.0152144954356513	0.0013570995928701	0.0015483995354801	0.0	0.0016029995191001	0.0	0.0022276993316902	0.00016529995041	0.0	0.0124100962769711	0.1804460458661862	0.0081492975552107	0.1438080568575829	0.0013296996010901	0.0017221994833401	0.0083996974800907	0.0	0.0	0.0	0.0	0.0011665996500201	0.0	0.0037068988879303	0.0082519975244007	0.00034239989728	0.0012840996147701	0.0	0.0098296970510908	0.00030319990904	0.0	0.0069238979228306
CSM67UBH	0.0	0.00052480005248	0.7851537785153778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5700003570000354e-05	0.0034920003492	0.00198090019809	0.0	0.0147494014749401	0.0	0.0	0.0298064029806402	0.0	0.0336882033688203	0.00371470037147	0.0	0.0	0.0157512015751201	0.0	0.0	0.0	0.00051340005134	0.0	0.0992142099214209	0.0	0.00044810004481	0.0	0.0	0.00078860007886	0.0	0.0	0.0	0.0	0.0	0.0101386010138602
HSM5MD43	0.0144909	0.0007934	0.7544630999999999	0.0	0.0	0.0	0.0	0.0006699	0.0160071	0.0	0.0	0.0	0.000528	0.0116913	0.0	0.0009306	0.0016809	0.0011646	0.0	0.001483	0.0008946	0.0	0.0045896999999999	0.0017965	0.002881	0.1686955	0.0015698	0.0006478	0.002771	0.0007123	0.0	0.0	0.0	0.0	0.0003245	0.0001992	0.0009987	0.0004894	0.0	0.0	0.0006104	0.007718	0.0	0.0011988
PSM7J16Y	0.00061330006133	0.00039660003966	0.4453099445309944	0.0529131052913105	0.0269567026956702	0.00850240085024	0.0702673070267306	0.1127568112756811	0.0365059036505903	0.0	0.0	0.00010080001008	0.00142630014263	0.00643850064385	0.00181270018127	0.00447980044798	0.00439850043985	0.00332250033225	0.00052870005287	0.0114263011426301	0.00065170006517	0.00061650006165	0.0137022013702201	0.0146421014642101	0.00418080041808	0.0326123032612303	0.0	0.0174102017410201	0.0188132018813201	0.00197810019781	0.0	0.0112566011256601	0.0	0.0173257017325701	0.0	0.0	0.0004970000497	0.0	0.0	0.0	0.0	0.0	0.0737502073750207	0.0044072004407202
MSM6J2PM	0.0	6.380001276000256e-05	0.3887967777593555	0.101814120362824	0.0285218057043611	0.0	0.0	0.2179093435818687	0.0307877061575412	0.0	0.0	0.00051170010234	0.00180740036148	0.0056062011212402	0.0	7.780001556000311e-05	0.00084740016948	0.00012630002526	0.0	0.0059090011818002	0.0	0.0	0.0047648009529601	0.0060469012093802	0.0894868178973635	0.0349703069940614	0.00060980012196	9.810001962000392e-05	0.0118750023750004	0.0	0.0	0.0	0.0	0.0	0.00063080012616	0.0	0.0023810004762	0.0	0.0	0.0	0.0	0.00018490003698	0.00026890005378	0.0659033131806626
HSM6XRQ8	0.00153569984643	1.99999980000002e-05	0.104051989594801	0.0059989994001	0.00082359991764	0.00290669970933	0.6661710333828966	0.00554809944519	0.00689659931034	0.0	4.1199995880000416e-05	0.0	0.00044379995562	0.0114679988532001	6.329999367000063e-05	0.0016669998333	2.5299997470000253e-05	0.00124009987599	0.0	0.00047919995208	0.0	0.0227162977283702	0.00066419993358	0.0365460963453903	0.00479219952078	0.1153537884646211	0.00020419997958	0.00112479988752	0.0	0.0	0.0	0.0	0.0	0.00542979945702	0.0	0.0	0.0	0.0	0.0	0.0	0.00057659994234	0.0	0.00150049984995	0.0017108998289099
MSM6J2J1	0.0027159997284	0.00195149980485	0.5579150442084956	0.0	0.0	0.0	9.629999037000095e-05	0.0044559995544	0.0107350989264901	0.0	2.609999739000026e-05	0.00027749997225	0.00043389995661	0.0245929975407002	0.00139729986027	0.00067279993272	0.0	0.00321379967862	0.0	0.0006849999315	0.00065219993478	0.0	0.0835708916429108	0.1220259877974012	0.0	0.1653566834643316	0.00575819942418	0.0	0.00376579962342	0.0	0.0	0.0	0.0	0.0	0.00082609991739	0.00088109991189	0.0	0.00010059998994	0.0	0.0	0.00026389997361	0.0	5.01999949800005e-05	0.0075789992421
CSM79HPS	0.0025152994969401	0.00059209988158	0.1548124690375061	0.0	0.0	0.0096608980678203	0.7284347543130492	0.0	0.0221240955751808	0.0	0.0	0.0	0.0	0.0036392992721401	0.0	0.00051739989652	0.0	0.00028239994352	0.0	0.00064539987092	0.00012229997554	0.0	0.0361261927747614	0.0021074995785	0.0	0.0150323969935205	0.00034809993038	0.0063982987203402	0.0069349986130002	4.069999186000163e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019559996088	0.0	0.0	0.0094697981060403
MSM5LLF4	0.0287215	0.0	0.0	0.0	0.0	0.0	0.0003862999999999	0.0	0.0	0.0	0.0	0.0015773	0.0048661	0.000608	0.0	0.0201576999999999	0.0	0.0193439	0.0	0.0	0.0030131	0.0	0.0	0.2735903	0.0	0.0	0.0850538	0.0	0.0	0.0	0.0132122	0.0067835	0.0	0.0	0.0	0.2535642	0.0	0.0985094	0.0272211999999999	0.0187134	0.0	0.0	0.0	0.1446780999999999
HSM67VGA	0.0064739987052002	0.0016754996649	0.601810979637804	0.0	0.0176847964630407	0.0	0.0093994981201003	0.1187815762436847	0.0656522868695426	0.0	0.0	0.0	0.0	0.0028754994249001	0.00027829994434	0.00205809958838	0.0	0.00110069977986	0.0002229999554	0.0049423990115201	0.00010479997904	0.0	0.0	0.0142326971534605	5.359998928000214e-05	0.0874431825113634	0.00064529987094	0.0144529971094005	0.0036522992695401	0.00116469976706	0.0	0.0026510994697801	0.0	0.0	0.0148620970275805	0.0	0.0051939989612002	0.0	0.0	0.0	0.0	0.0045656990868601	0.0136448972710205	0.0043759991248002
HSM7CYXA	0.0063137	0.0	0.364077	0.0	0.0	0.0	0.0084324	0.0	0.0287067	0.0	0.0001003	0.0036937999999999	0.0005172	0.0427548	0.0134349999999999	0.0014812	0.0	0.0	0.0	0.0089205	0.0013954	0.000937	0.0450325	0.0908502	0.0	0.2915611	0.0101779	0.0003145	0.0599781	0.0003834	0.0	0.0	0.0	0.0	0.0055478	0.0026889999999999	0.0002044999999999	0.0016744	0.0	0.0	0.0019114999999999	0.0	0.0027965	0.0061136
HSM67VFZ	0.0017517007006802	0.0011663004665201	0.6421856568742627	0.0	0.0	0.0	0.0	0.0286908114763245	0.0957925383170153	0.0	0.00036730014692	0.0034756013902405	1.5000006000002396e-05	0.0112181044872417	0.0	0.0008181003272401	0.0020720008288003	0.0010748004299201	0.0	0.0078525031410012	0.00036130014452	0.0157117062846825	0.0143595057438022	0.0032875013150005	0.0153205061282024	0.0934050373620149	0.0036373014549205	0.0026674010669604	0.0149739059895623	0.0024020009608003	0.0001565000626	0.0176297070518828	0.0	0.0	0.0	0.0011865004746001	0.00013040005216	0.0097120038848015	0.0	0.0	0.00039120015648	0.0	0.000135000054	0.0080521032208413
HSM67VF3	0.0	0.0	0.9439015112196978	0.0	0.0	0.0	0.0	0.0	0.0285313942937211	0.0	0.0	0.0	0.0	0.0	0.0	0.00017309996538	4.819999036000193e-05	0.00010719997856	0.0	0.0	0.00014269997146	0.00129409974118	0.0	0.0206884958623008	0.0	0.0035269992946001	0.00037139992572	0.0	0.00048469990306	0.0	0.0	0.00015069996986	0.0	0.0	8.579998284000344e-05	0.00039389992122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.979998004006065e-05
MSM6J2OH	0.0	0.0	0.8865763886576389	0.0	0.0	0.0	0.0015370001537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00063140006314	0.00203760020376	0.0	0.00157550015755	0.0	0.00458520045852	0.00055570005557	0.0083260008326	0.0	0.0649479064947906	0.0	0.0166206016620601	0.00804320080432	0.0	5.0500005050000505e-05	0.0	0.0	0.0	0.0	0.0	0.0001380000138	0.0	0.0	0.00274060027406	0.0	0.0	0.0	0.0	0.0	0.0016344001634399
CSM5MCZ3	0.0	0.0	0.5351955464804454	0.0	0.0476637952336204	0.0	0.0	0.0	0.0	0.0	0.0001609999839	0.0	0.0286233971376602	0.0432661956733804	0.0	0.00707269929273	0.0	0.0	0.00600019939998	0.0	0.0684447931555207	0.0	0.0	0.0347541965245803	0.0	0.0	0.0240404975959502	0.0	0.00338339966166	0.00557019944298	0.00445479955452	0.00785389921461	0.0	0.0102950989704901	0.0	0.0	0.0579135942086405	0.0	0.0	0.0	0.0	0.00342259965774	0.0	0.1118840888115909
